"name","type","brand","model","specs"
"AMD Turion 64 X2 Mobile TL-68","CPU","AMD","Turion 64","Cores: 2, TDP: 35W"
"AMD Turion Dual-Core RM-70","CPU","AMD","Turion Dual-Core","Cores: 2, TDP: 31W"
"AMD Turion Dual-Core RM-72","CPU","AMD","Turion Dual-Core","Cores: 2, TDP: 35W"
"AMD Turion Dual-Core RM-74","CPU","AMD","Turion Dual-Core","Cores: 2, TDP: 35W"
"AMD Turion Dual-Core RM-75","CPU","AMD","Turion Dual-Core","Cores: 2, TDP: 35W"
"AMD Turion II Dual-Core Mobile M500","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Dual-Core Mobile M520","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Dual-Core Mobile M540","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II N530 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II N550 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Neo K625 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 15W"
"AMD Turion II Neo K685 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 15W"
"AMD Turion II Neo N40L Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 15W"
"AMD Turion II Neo N54L Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 25W"
"AMD Turion II P520 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 25W"
"AMD Turion II P540 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II P560 Dual-Core","CPU","AMD","Turion II","Cores: 2, TDP: 25W"
"AMD Turion II Ultra Dual-Core Mobile M600","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Ultra Dual-Core Mobile M620","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Ultra Dual-Core Mobile M640","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion II Ultra Dual-Core Mobile M660","CPU","AMD","Turion II","Cores: 2, TDP: 35W"
"AMD Turion Neo X2 Dual Core L625","CPU","AMD","Turion Neo","Cores: 2, TDP: 18W"
"AMD Turion X2 Dual Core L510","CPU","AMD","Turion X2","Cores: 2, TDP: 20W"
"AMD Turion X2 Dual Core Mobile RM-70","CPU","AMD","Turion X2","Cores: 2, TDP: 31W"
"AMD Turion X2 Dual Core Mobile RM-76","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Dual-Core Mobile RM-70","CPU","AMD","Turion X2","Cores: 2, TDP: 31W"
"AMD Turion X2 Dual-Core Mobile RM-72","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Dual-Core Mobile RM-74","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Dual-Core Mobile RM-75","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Dual-Core Mobile RM-77","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-80","CPU","AMD","Turion X2","Cores: 2, TDP: 32W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-82","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-84","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-85","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-86","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD Turion X2 Ultra Dual-Core Mobile ZM-87","CPU","AMD","Turion X2","Cores: 2, TDP: 35W"
"AMD TurionX2 Dual Core Mobile RM-70","CPU","AMD","TurionX2 Dual","Cores: 2, TDP: 31W"
"AMD TurionX2 Dual Core Mobile RM-72","CPU","AMD","TurionX2 Dual","Cores: 2, TDP: 35W"
"AMD TurionX2 Ultra DualCore Mobile ZM-85","CPU","AMD","TurionX2 Ultra","Cores: 2, TDP: 35W"
"AMD V105","CPU","AMD","V105 undefined","Cores: 1, TDP: 9W"
"AMD V120","CPU","AMD","V120 undefined","Cores: 1, TDP: 25W"
"AMD V140","CPU","AMD","V140 undefined","Cores: 1, TDP: 25W"
"AMD V160","CPU","AMD","V160 undefined","Cores: 1, TDP: 25W"
"AMD Z-01","CPU","AMD","Z-01 undefined","Cores: 2, TDP: NAW"
"AMD Z-60 APU","CPU","AMD","Z-60 APU","Cores: 2, TDP: 4.5W"
"Amlogic","CPU","Amlogic","undefined undefined","Cores: 4, TDP: NAW"
"Apple A11 Bionic","CPU","Apple","A11 Bionic","Cores: 6, TDP: NAW"
"Apple A12 Bionic","CPU","Apple","A12 Bionic","Cores: 6, TDP: NAW"
"Apple A12X Bionic","CPU","Apple","A12X Bionic","Cores: 8, TDP: NAW"
"Apple A13 Bionic","CPU","Apple","A13 Bionic","Cores: 6, TDP: NAW"
"Apple A14 Bionic","CPU","Apple","A14 Bionic","Cores: 6, TDP: NAW"
"Apple A8","CPU","Apple","A8 undefined","Cores: 2, TDP: NAW"
"Apple A8X","CPU","Apple","A8X undefined","Cores: 3, TDP: NAW"
"Apple A9","CPU","Apple","A9 undefined","Cores: 2, TDP: NAW"
"Apple A9X","CPU","Apple","A9X undefined","Cores: 2, TDP: NAW"
"Apple M1 8 Core 3200 MHz","CPU","Apple","M1 8","Cores: 8, TDP: 15.1W"
"Apple M1 Max 10 Core 3200 MHz","CPU","Apple","M1 Max","Cores: 10, TDP: NAW"
"Apple M1 Pro 10 Core 3200 MHz","CPU","Apple","M1 Pro","Cores: 10, TDP: NAW"
"Apple M1 Pro 8 Core 3200 MHz","CPU","Apple","M1 Pro","Cores: 8, TDP: NAW"
"ARM ARMv7 rev 3 (v7l) 4 Core 2065 MHz","CPU","ARM","ARMv7 rev","Cores: 4, TDP: NAW"
"ARM ARMv7 rev 4 (v7l) 4 Core 1200 MHz","CPU","ARM","ARMv7 rev","Cores: 4, TDP: NAW"
"ARM Cortex-A17 4 Core 1800 MHz","CPU","ARM","Cortex-A17 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 0 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1152 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1200 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1296 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1392 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1400 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1512 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1536 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 4 Core 1800 MHz","CPU","ARM","Cortex-A53 4","Cores: 4, TDP: NAW"
"ARM Cortex-A53 6 Core 1896 MHz","CPU","ARM","Cortex-A53 6","Cores: 6, TDP: NAW"
"ARM Cortex-A55 4 Core 2100 MHz","CPU","ARM","Cortex-A55 4","Cores: 4, TDP: NAW"
"ARM Cortex-A57 4 Core 1479 MHz","CPU","ARM","Cortex-A57 4","Cores: 4, TDP: NAW"
"ARM Cortex-A57 4 Core 1734 MHz","CPU","ARM","Cortex-A57 4","Cores: 4, TDP: NAW"
"ARM Cortex-A57 4 Core 2014 MHz","CPU","ARM","Cortex-A57 4","Cores: 4, TDP: NAW"
"ARM Cortex-A57 8 Core 1500 MHz","CPU","ARM","Cortex-A57 8","Cores: 8, TDP: NAW"
"ARM Cortex-A7 2 Core 1080 MHz","CPU","ARM","Cortex-A7 2","Cores: 2, TDP: NAW"
"ARM Cortex-A7 2 Core 960 MHz","CPU","ARM","Cortex-A7 2","Cores: 2, TDP: NAW"
"ARM Cortex-A7 4 Core 1200 MHz","CPU","ARM","Cortex-A7 4","Cores: 4, TDP: NAW"
"ARM Cortex-A7 4 Core 1368 MHz","CPU","ARM","Cortex-A7 4","Cores: 4, TDP: NAW"
"ARM Cortex-A7 4 Core 900 MHz","CPU","ARM","Cortex-A7 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 16 Core 0 MHz","CPU","ARM","Cortex-A72 16","Cores: 16, TDP: NAW"
"ARM Cortex-A72 2 Core 0 MHz","CPU","ARM","Cortex-A72 2","Cores: 2, TDP: NAW"
"ARM Cortex-A72 4 Core 0 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 1500 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 1750 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 1800 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 1850 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 2000 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 2100 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 2200 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 4 Core 2300 MHz","CPU","ARM","Cortex-A72 4","Cores: 4, TDP: NAW"
"ARM Cortex-A72 6 Core 1416 MHz","CPU","ARM","Cortex-A72 6","Cores: 6, TDP: NAW"
"ARM Cortex-A72 8 Core 0 MHz","CPU","ARM","Cortex-A72 8","Cores: 8, TDP: NAW"
"ARM Cortex-A73 6 Core 1992 MHz","CPU","ARM","Cortex-A73 6","Cores: 6, TDP: NAW"
"ARM Neoverse-N1 1 Core 0 MHz","CPU","ARM","Neoverse-N1 1","Cores: 1, TDP: NAW"
"ARM Neoverse-N1 16 Core 0 MHz","CPU","ARM","Neoverse-N1 16","Cores: 16, TDP: NAW"
"ARM Neoverse-N1 2 Core 0 MHz","CPU","ARM","Neoverse-N1 2","Cores: 2, TDP: NAW"
"ARM Neoverse-N1 4 Core 0 MHz","CPU","ARM","Neoverse-N1 4","Cores: 4, TDP: NAW"
"ARM Neoverse-N1 6 Core 0 MHz","CPU","ARM","Neoverse-N1 6","Cores: 6, TDP: NAW"
"ARM Neoverse-N1 8 Core 0 MHz","CPU","ARM","Neoverse-N1 8","Cores: 8, TDP: NAW"
"ARM Neoverse-N1 80 Core 0 MHz","CPU","ARM","Neoverse-N1 80","Cores: 80, TDP: NAW"
"ARM Neoverse-N1 80 Core 3000 MHz","CPU","ARM","Neoverse-N1 80","Cores: 80, TDP: NAW"
"ARM phytium FT1500a 4 Core 2000 MHz","CPU","ARM","phytium FT1500a","Cores: 4, TDP: NAW"
"ARM X-Gene 32 Core 3300 MHz","CPU","ARM","X-Gene 32","Cores: 32, TDP: NAW"
"Athlon 64 Dual Core 3800+","CPU","Athlon","64 Dual","Cores: 2, TDP: 35W"
"Athlon 64 Dual Core 5000+","CPU","Athlon","64 Dual","Cores: 2, TDP: 89W"
"Athlon 64 Dual Core 5600+","CPU","Athlon","64 Dual","Cores: 2, TDP: 65W"
"Athlon Dual Core 4050e","CPU","Athlon","Dual Core","Cores: 2, TDP: 45W"
"Athlon Dual Core 4450e","CPU","Athlon","Dual Core","Cores: 2, TDP: 45W"
"Athlon Dual Core 4850e","CPU","Athlon","Dual Core","Cores: 2, TDP: 45W"
"BCM2711","CPU","BCM2711","undefined undefined","Cores: 4, TDP: NAW"
"Celeron Dual-Core T3000 @ 1.80GHz","CPU","Celeron","Dual-Core T3000","Cores: 2, TDP: 35W"
"Celeron Dual-Core T3100 @ 1.90GHz","CPU","Celeron","Dual-Core T3100","Cores: 2, TDP: 35W"
"Celeron Dual-Core T3300 @ 2.00GHz","CPU","Celeron","Dual-Core T3300","Cores: 2, TDP: 35W"
"Celeron Dual-Core T3500 @ 2.10GHz","CPU","Celeron","Dual-Core T3500","Cores: 2, TDP: 35W"
"DO-Regular","CPU","DO-Regular","undefined undefined","Cores: 1, TDP: NAW"
"Dual-Core AMD Opteron 1220 SE","CPU","Dual-Core","AMD Opteron","Cores: 2, TDP: 103W"
"Generic DT based system","CPU","Generic","DT based","Cores: 4, TDP: NAW"
"Haydn based on Qualcomm Technologies, Inc SM8350","CPU","Haydn","based on","Cores: 8, TDP: NAW"
"hi6210sft","CPU","hi6210sft","undefined undefined","Cores: 8, TDP: NAW"
"HiSilicon Kirin 650","CPU","HiSilicon","Kirin 650","Cores: 8, TDP: NAW"
"HiSilicon Kirin 659","CPU","HiSilicon","Kirin 659","Cores: 8, TDP: NAW"
"Hisilicon Kirin 930","CPU","Hisilicon","Kirin 930","Cores: 8, TDP: NAW"
"HiSilicon Kirin 950","CPU","HiSilicon","Kirin 950","Cores: 8, TDP: NAW"
"HiSilicon Kirin 960","CPU","HiSilicon","Kirin 960","Cores: 8, TDP: NAW"
"HiSilicon Kirin 970","CPU","HiSilicon","Kirin 970","Cores: 8, TDP: NAW"
"Hisilicon Kirin710","CPU","Hisilicon","Kirin710 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin810","CPU","Hisilicon","Kirin810 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin820","CPU","Hisilicon","Kirin820 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin9000","CPU","Hisilicon","Kirin9000 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin970","CPU","Hisilicon","Kirin970 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin980","CPU","Hisilicon","Kirin980 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin985","CPU","Hisilicon","Kirin985 undefined","Cores: 8, TDP: NAW"
"Hisilicon Kirin990","CPU","Hisilicon","Kirin990 undefined","Cores: 8, TDP: NAW"
"HP Hexa-Core 2.0GHz","CPU","HP","Hexa-Core 2.0GHz","Cores: 4, TDP: NAW"
"Intel 2.80GHz","CPU","Intel","2.80GHz undefined","Cores: 2, TDP: NAW"
"Intel Atom 230 @ 1.60GHz","CPU","Intel","Atom 230","Cores: 1, TDP: 4W"
"Intel Atom 330 @ 1.60GHz","CPU","Intel","Atom 330","Cores: 2, TDP: 8W"
"Intel Atom C2338 @ 1.74GHz","CPU","Intel","Atom C2338","Cores: 2, TDP: 7W"
"Intel Atom C2350 @ 1.74GHz","CPU","Intel","Atom C2350","Cores: 2, TDP: 6W"
"Intel Atom C2358 @ 1.74GHz","CPU","Intel","Atom C2358","Cores: 2, TDP: 7W"
"Intel Atom C2538 @ 2.40GHz","CPU","Intel","Atom C2538","Cores: 4, TDP: 15W"
"Intel Atom C2550 @ 2.40GHz","CPU","Intel","Atom C2550","Cores: 4, TDP: 14W"
"Intel Atom C2558 @ 2.40GHz","CPU","Intel","Atom C2558","Cores: 4, TDP: 15W"
"Intel Atom C2750 @ 2.40GHz","CPU","Intel","Atom C2750","Cores: 8, TDP: 20W"
"Intel Atom C2750 @ 2.41GHz","CPU","Intel","Atom C2750","Cores: 8, TDP: 20W"
"Intel Atom C2758 @ 2.40GHz","CPU","Intel","Atom C2758","Cores: 8, TDP: 20W"
"Intel Atom C3338 @ 1.50GHz","CPU","Intel","Atom C3338","Cores: 2, TDP: 8.5W"
"Intel Atom C3538 @ 2.10GHz","CPU","Intel","Atom C3538","Cores: 4, TDP: 15W"
"Intel Atom C3558 @ 2.20GHz","CPU","Intel","Atom C3558","Cores: 4, TDP: 16W"
"Intel Atom C3758 @ 2.20GHz","CPU","Intel","Atom C3758","Cores: 8, TDP: 25W"
"Intel Atom C3858 @ 2.00GHz","CPU","Intel","Atom C3858","Cores: 12, TDP: 25W"
"Intel Atom C3958 @ 2.00GHz","CPU","Intel","Atom C3958","Cores: 16, TDP: 31W"
"Intel Atom D2500 @ 1.86GHz","CPU","Intel","Atom D2500","Cores: 2, TDP: 10W"
"Intel Atom D2550 @ 1.86GHz","CPU","Intel","Atom D2550","Cores: 2, TDP: 10W"
"Intel Atom D2560 @ 2.00GHz","CPU","Intel","Atom D2560","Cores: 2, TDP: 10W"
"Intel Atom D2700 @ 2.13GHz","CPU","Intel","Atom D2700","Cores: 2, TDP: 10W"
"Intel Atom D2701 @ 2.13GHz","CPU","Intel","Atom D2701","Cores: 2, TDP: 10W"
"Intel Atom D410 @ 1.66GHz","CPU","Intel","Atom D410","Cores: 1, TDP: 10W"
"Intel Atom D425 @ 1.80GHz","CPU","Intel","Atom D425","Cores: 1, TDP: 10W"
"Intel Atom D510 @ 1.66GHz","CPU","Intel","Atom D510","Cores: 2, TDP: 13W"
"Intel Atom D525 @ 1.80GHz","CPU","Intel","Atom D525","Cores: 2, TDP: 13W"
"Intel Atom E3815 @ 1.46GHz","CPU","Intel","Atom E3815","Cores: 1, TDP: 5W"
"Intel Atom E3825 @ 1.33GHz","CPU","Intel","Atom E3825","Cores: 2, TDP: 6W"
"Intel Atom E3826 @ 1.46GHz","CPU","Intel","Atom E3826","Cores: 2, TDP: 7W"
"Intel Atom E3827 @ 1.74GHz","CPU","Intel","Atom E3827","Cores: 2, TDP: 8W"
"Intel Atom E3840 @ 1.91GHz","CPU","Intel","Atom E3840","Cores: 4, TDP: NAW"
"Intel Atom E3845 @ 1.91GHz","CPU","Intel","Atom E3845","Cores: 4, TDP: 10W"
"Intel Atom E3900 @ 1.60GHz","CPU","Intel","Atom E3900","Cores: 4, TDP: NAW"
"Intel Atom E3940 @ 1.60GHz","CPU","Intel","Atom E3940","Cores: 4, TDP: 9.5W"
"Intel Atom E3950 @ 1.60GHz","CPU","Intel","Atom E3950","Cores: 4, TDP: 12W"
"Intel Atom N2100 @ 1.60GHz","CPU","Intel","Atom N2100","Cores: 1, TDP: NAW"
"Intel Atom N2600 @ 1.60GHz","CPU","Intel","Atom N2600","Cores: 2, TDP: 3.5W"
"Intel Atom N270 @ 1.60GHz","CPU","Intel","Atom N270","Cores: 1, TDP: 2.5W"
"Intel Atom N280 @ 1.66GHz","CPU","Intel","Atom N280","Cores: 1, TDP: 2.5W"
"Intel Atom N2800 @ 1.86GHz","CPU","Intel","Atom N2800","Cores: 2, TDP: 6.5W"
"Intel Atom N435 @ 1.33GHz","CPU","Intel","Atom N435","Cores: 1, TDP: NAW"
"Intel Atom N450 @ 1.66GHz","CPU","Intel","Atom N450","Cores: 1, TDP: 5.5W"
"Intel Atom N455 @ 1.66GHz","CPU","Intel","Atom N455","Cores: 1, TDP: 6.5W"
"Intel Atom N470 @ 1.83GHz","CPU","Intel","Atom N470","Cores: 1, TDP: 6.5W"
"Intel Atom N475 @ 1.83GHz","CPU","Intel","Atom N475","Cores: 1, TDP: 6.5W"
"Intel Atom N550 @ 1.50GHz","CPU","Intel","Atom N550","Cores: 2, TDP: 8.5W"
"Intel Atom N570 @ 1.66GHz","CPU","Intel","Atom N570","Cores: 2, TDP: 8.5W"
"Intel Atom S1260 @ 2.00GHz","CPU","Intel","Atom S1260","Cores: 2, TDP: 8.5W"
"Intel Atom T5700 @ 1.70GHz","CPU","Intel","Atom T5700","Cores: 4, TDP: NAW"
"Intel Atom x5-E3930 @ 1.30GHz","CPU","Intel","Atom x5-E3930","Cores: 2, TDP: 6.5W"
"Intel Atom x5-E8000 @ 1.04GHz","CPU","Intel","Atom x5-E8000","Cores: 4, TDP: 5W"
"Intel Atom x5-Z8300 @ 1.44GHz","CPU","Intel","Atom x5-Z8300","Cores: 4, TDP: 4W"
"Intel Atom x5-Z8330 @ 1.44GHz","CPU","Intel","Atom x5-Z8330","Cores: 4, TDP: 4W"
"Intel Atom x5-Z8350 @ 1.44GHz","CPU","Intel","Atom x5-Z8350","Cores: 4, TDP: 4W"
"Intel Atom x5-Z8500 @ 1.44GHz","CPU","Intel","Atom x5-Z8500","Cores: 4, TDP: 4W"
"Intel Atom x5-Z8550 @ 1.44GHz","CPU","Intel","Atom x5-Z8550","Cores: 4, TDP: 4W"
"Intel Atom x6211E @ 1.20GHz","CPU","Intel","Atom x6211E","Cores: 2, TDP: 6W"
"Intel Atom x6413E @ 1.50GHz","CPU","Intel","Atom x6413E","Cores: 4, TDP: 9W"
"Intel Atom x7-Z8700 @ 1.60GHz","CPU","Intel","Atom x7-Z8700","Cores: 4, TDP: 4W"
"Intel Atom x7-Z8750 @ 1.60GHz","CPU","Intel","Atom x7-Z8750","Cores: 4, TDP: 4W"
"Intel Atom Z2760 @ 1.80GHz","CPU","Intel","Atom Z2760","Cores: 2, TDP: NAW"
"Intel Atom Z3560 @ 1.83GHz","CPU","Intel","Atom Z3560","Cores: 4, TDP: NAW"
"Intel Atom Z3580 @ 1.33GHz","CPU","Intel","Atom Z3580","Cores: 4, TDP: NAW"
"Intel Atom Z3735D @ 1.33GHz","CPU","Intel","Atom Z3735D","Cores: 4, TDP: 4.4W"
"Intel Atom Z3735E @ 1.33GHz","CPU","Intel","Atom Z3735E","Cores: 4, TDP: 4.4W"
"Intel Atom Z3735F @ 1.33GHz","CPU","Intel","Atom Z3735F","Cores: 4, TDP: 4.4W"
"Intel Atom Z3735G @ 1.33GHz","CPU","Intel","Atom Z3735G","Cores: 4, TDP: 4.4W"
"Intel Atom Z3736F @ 1.33GHz","CPU","Intel","Atom Z3736F","Cores: 4, TDP: 4.4W"
"Intel Atom Z3740 @ 1.33GHz","CPU","Intel","Atom Z3740","Cores: 4, TDP: 4W"
"Intel Atom Z3740D @ 1.33GHz","CPU","Intel","Atom Z3740D","Cores: 4, TDP: 4.4W"
"Intel Atom Z3745 @ 1.33GHz","CPU","Intel","Atom Z3745","Cores: 4, TDP: 4W"
"Intel Atom Z3745D @ 1.33GHz","CPU","Intel","Atom Z3745D","Cores: 4, TDP: 4.4W"
"Intel Atom Z3770 @ 1.46GHz","CPU","Intel","Atom Z3770","Cores: 4, TDP: 4W"
"Intel Atom Z3770D @ 1.49GHz","CPU","Intel","Atom Z3770D","Cores: 4, TDP: 4.4W"
"Intel Atom Z3775 @ 1.46GHz","CPU","Intel","Atom Z3775","Cores: 4, TDP: 4W"
"Intel Atom Z3775D @ 1.49GHz","CPU","Intel","Atom Z3775D","Cores: 4, TDP: 4.4W"
"Intel Atom Z3795 @ 1.60GHz","CPU","Intel","Atom Z3795","Cores: 4, TDP: 4W"
"Intel Atom Z520 @ 1.33GHz","CPU","Intel","Atom Z520","Cores: 1, TDP: 2W"
"Intel Atom Z530 @ 1.60GHz","CPU","Intel","Atom Z530","Cores: 1, TDP: 2W"
"Intel Atom Z670 @ 1.50GHz","CPU","Intel","Atom Z670","Cores: 1, TDP: 3W"
"Intel Celeron 1.70GHz","CPU","Intel","Celeron 1.70GHz","Cores: 1, TDP: NAW"
"Intel Celeron 1.80GHz","CPU","Intel","Celeron 1.80GHz","Cores: 1, TDP: 66.1W"
"Intel Celeron 1000M @ 1.80GHz","CPU","Intel","Celeron 1000M","Cores: 2, TDP: 35W"
"Intel Celeron 1000MHz","CPU","Intel","Celeron 1000MHz","Cores: 1, TDP: NAW"
"Intel Celeron 1005M @ 1.90GHz","CPU","Intel","Celeron 1005M","Cores: 2, TDP: 35W"
"Intel Celeron 1007U @ 1.50GHz","CPU","Intel","Celeron 1007U","Cores: 2, TDP: 17W"
"Intel Celeron 1017U @ 1.60GHz","CPU","Intel","Celeron 1017U","Cores: 2, TDP: 17W"
"Intel Celeron 1019Y @ 1.00GHz","CPU","Intel","Celeron 1019Y","Cores: 2, TDP: 10W"
"Intel Celeron 1020E @ 2.20GHz","CPU","Intel","Celeron 1020E","Cores: 2, TDP: 35W"
"Intel Celeron 1020M @ 2.10GHz","CPU","Intel","Celeron 1020M","Cores: 2, TDP: 35W"
"Intel Celeron 1037U @ 1.80GHz","CPU","Intel","Celeron 1037U","Cores: 2, TDP: 17W"
"Intel Celeron 1047UE @ 1.40GHz","CPU","Intel","Celeron 1047UE","Cores: 2, TDP: 17W"
"Intel Celeron 1100MHz","CPU","Intel","Celeron 1100MHz","Cores: 1, TDP: NAW"
"Intel Celeron 1200MHz","CPU","Intel","Celeron 1200MHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.00GHz","CPU","Intel","Celeron 2.00GHz","Cores: 1, TDP: 52.8W"
"Intel Celeron 2.13GHz","CPU","Intel","Celeron 2.13GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.20GHz","CPU","Intel","Celeron 2.20GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.26GHz","CPU","Intel","Celeron 2.26GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.30GHz","CPU","Intel","Celeron 2.30GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.40GHz","CPU","Intel","Celeron 2.40GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.50GHz","CPU","Intel","Celeron 2.50GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.53GHz","CPU","Intel","Celeron 2.53GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.60GHz","CPU","Intel","Celeron 2.60GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.66GHz","CPU","Intel","Celeron 2.66GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.70GHz","CPU","Intel","Celeron 2.70GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2.80GHz","CPU","Intel","Celeron 2.80GHz","Cores: 1, TDP: 68.4W"
"Intel Celeron 2.93GHz","CPU","Intel","Celeron 2.93GHz","Cores: 1, TDP: NAW"
"Intel Celeron 2000E @ 2.20GHz","CPU","Intel","Celeron 2000E","Cores: 2, TDP: 37W"
"Intel Celeron 2002E @ 1.50GHz","CPU","Intel","Celeron 2002E","Cores: 2, TDP: 25W"
"Intel Celeron 215 @ 1.33GHz","CPU","Intel","Celeron 215","Cores: 1, TDP: 27W"
"Intel Celeron 220 @ 1.20GHz","CPU","Intel","Celeron 220","Cores: 1, TDP: 19W"
"Intel Celeron 2950M @ 2.00GHz","CPU","Intel","Celeron 2950M","Cores: 2, TDP: 37W"
"Intel Celeron 2955U @ 1.40GHz","CPU","Intel","Celeron 2955U","Cores: 2, TDP: 15W"
"Intel Celeron 2957U @ 1.40GHz","CPU","Intel","Celeron 2957U","Cores: 2, TDP: 15W"
"Intel Celeron 2961Y @ 1.10GHz","CPU","Intel","Celeron 2961Y","Cores: 2, TDP: 11.5W"
"Intel Celeron 2970M @ 2.20GHz","CPU","Intel","Celeron 2970M","Cores: 2, TDP: 37W"
"Intel Celeron 2980U @ 1.60GHz","CPU","Intel","Celeron 2980U","Cores: 2, TDP: 15W"
"Intel Celeron 2981U @ 1.60GHz","CPU","Intel","Celeron 2981U","Cores: 2, TDP: 15W"
"Intel Celeron 3.06GHz","CPU","Intel","Celeron 3.06GHz","Cores: 1, TDP: NAW"
"Intel Celeron 3.20GHz","CPU","Intel","Celeron 3.20GHz","Cores: 1, TDP: NAW"
"Intel Celeron 3.33GHz","CPU","Intel","Celeron 3.33GHz","Cores: 1, TDP: NAW"
"Intel Celeron 3205U @ 1.50GHz","CPU","Intel","Celeron 3205U","Cores: 2, TDP: 15W"
"Intel Celeron 3215U @ 1.70GHz","CPU","Intel","Celeron 3215U","Cores: 2, TDP: 15W"
"Intel Celeron 3755U @ 1.70GHz","CPU","Intel","Celeron 3755U","Cores: 2, TDP: 15W"
"Intel Celeron 3765U @ 1.90GHz","CPU","Intel","Celeron 3765U","Cores: 2, TDP: 15W"
