"name","type","brand","model","specs"
"Radeon R5 A6-9500 2C+6G","GPU","RADEON","Radeon R5 A6-9500 2C+6G","Memory: Unknown"
"Radeon R5 A6-9500 RADEON R5, 8 COMPUTE CORES 2C+6G","GPU","RADEON","Radeon R5 A6-9500 RADEON R5, 8 COMPUTE CORES 2C+6G","Memory: Unknown"
"Radeon R5 A6-9500E 2C+4G","GPU","RADEON","Radeon R5 A6-9500E 2C+4G","Memory: Unknown"
"Radeon R5 M230","GPU","RADEON","Radeon R5 M230","Memory: Unknown"
"Radeon R5 M240","GPU","RADEON","Radeon R5 M240","Memory: Unknown"
"Radeon R5 M255","GPU","RADEON","Radeon R5 M255","Memory: Unknown"
"Radeon R5 M315","GPU","RADEON","Radeon R5 M315","Memory: Unknown"
"Radeon R5 M320","GPU","RADEON","Radeon R5 M320","Memory: Unknown"
"Radeon R5 M330","GPU","RADEON","Radeon R5 M330","Memory: Unknown"
"Radeon R5 M335","GPU","RADEON","Radeon R5 M335","Memory: Unknown"
"Radeon R5 M420","GPU","RADEON","Radeon R5 M420","Memory: Unknown"
"Radeon R5 M430","GPU","RADEON","Radeon R5 M430","Memory: Unknown"
"Radeon R5 M435","GPU","RADEON","Radeon R5 M435","Memory: Unknown"
"Radeon R5 Opteron X3216","GPU","RADEON","Radeon R5 Opteron X3216","Memory: Unknown"
"Radeon R5 PRO A10-8730B 4C+6G","GPU","RADEON","Radeon R5 PRO A10-8730B 4C+6G","Memory: Unknown"
"Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G","GPU","RADEON","Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G","Memory: Unknown"
"Radeon R5 PRO A6-8500B 2C+4G","GPU","RADEON","Radeon R5 PRO A6-8500B 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-8530B 2C+4G","GPU","RADEON","Radeon R5 PRO A6-8530B 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-8570 2C+6G","GPU","RADEON","Radeon R5 PRO A6-8570 2C+6G","Memory: Unknown"
"Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G","GPU","RADEON","Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G","Memory: Unknown"
"Radeon R5 PRO A6-8570E 2C+4G","GPU","RADEON","Radeon R5 PRO A6-8570E 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G","GPU","RADEON","Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-9500 2C+6G","GPU","RADEON","Radeon R5 PRO A6-9500 2C+6G","Memory: Unknown"
"Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G","GPU","RADEON","Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G","Memory: Unknown"
"Radeon R5 PRO A6-9500B 2C+4G","GPU","RADEON","Radeon R5 PRO A6-9500B 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G","GPU","RADEON","Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G","Memory: Unknown"
"Radeon R5 PRO A6-9500E 2C+4G","GPU","RADEON","Radeon R5 PRO A6-9500E 2C+4G","Memory: Unknown"
"Radeon R5 PRO A8-9600B 4C+6G","GPU","RADEON","Radeon R5 PRO A8-9600B 4C+6G","Memory: Unknown"
"Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G","GPU","RADEON","Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G","Memory: Unknown"
"Radeon R5E","GPU","RADEON","Radeon R5E","Memory: Unknown"
"Radeon R6","GPU","RADEON","Radeon R6","Memory: Unknown"
"Radeon R6 + R7 M265DX Dual","GPU","RADEON","Radeon R6 + R7 M265DX Dual","Memory: Unknown"
"Radeon R6 A10-8700P","GPU","RADEON","Radeon R6 A10-8700P","Memory: Unknown"
"Radeon R6 A10-9600P 4C+6G","GPU","RADEON","Radeon R6 A10-9600P 4C+6G","Memory: Unknown"
"Radeon R6 A8-8600P","GPU","RADEON","Radeon R6 A8-8600P","Memory: Unknown"
"Radeon R6 M255DX","GPU","RADEON","Radeon R6 M255DX","Memory: Unknown"
"Radeon R6 Opteron X3418","GPU","RADEON","Radeon R6 Opteron X3418","Memory: Unknown"
"Radeon R6 PRO A10-8700B 4C+6G","GPU","RADEON","Radeon R6 PRO A10-8700B 4C+6G","Memory: Unknown"
"Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G","GPU","RADEON","Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G","Memory: Unknown"
"Radeon R6 PRO A8-8600B 4C+6G","GPU","RADEON","Radeon R6 PRO A8-8600B 4C+6G","Memory: Unknown"
"Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G","GPU","RADEON","Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G","Memory: Unknown"
"Radeon R7 + HD 7700 Dual","GPU","RADEON","Radeon R7 + HD 7700 Dual","Memory: Unknown"
"Radeon R7 + R5 330 Dual","GPU","RADEON","Radeon R7 + R5 330 Dual","Memory: Unknown"
"Radeon R7 + R5 340 Dual","GPU","RADEON","Radeon R7 + R5 340 Dual","Memory: Unknown"
"Radeon R7 + R5 435 Dual A10-9700 RADEON","GPU","RADEON","Radeon R7 + R5 435 Dual A10-9700 RADEON","Memory: Unknown"
"Radeon R7 + R5 Dual","GPU","RADEON","Radeon R7 + R5 Dual","Memory: Unknown"
"Radeon R7 + R7 200 Dual","GPU","RADEON","Radeon R7 + R7 200 Dual","Memory: Unknown"
"Radeon R7 + R7 240 Dual","GPU","RADEON","Radeon R7 + R7 240 Dual","Memory: Unknown"
"Radeon R7 + R7 250 Dual","GPU","RADEON","Radeon R7 + R7 250 Dual","Memory: Unknown"
"Radeon R7 + R7 350 Dual","GPU","RADEON","Radeon R7 + R7 350 Dual","Memory: Unknown"
"Radeon R7 +8G","GPU","RADEON","Radeon R7 +8G","Memory: Unknown"
"Radeon R7 240","GPU","RADEON","Radeon R7 240","Memory: Unknown"
"Radeon R7 240 + HD 8570D Dual","GPU","RADEON","Radeon R7 240 + HD 8570D Dual","Memory: Unknown"
"Radeon R7 240 + HD 8670D Dual","GPU","RADEON","Radeon R7 240 + HD 8670D Dual","Memory: Unknown"
"Radeon R7 250","GPU","RADEON","Radeon R7 250","Memory: Unknown"
"Radeon R7 250X","GPU","RADEON","Radeon R7 250X","Memory: Unknown"
"Radeon R7 260","GPU","RADEON","Radeon R7 260","Memory: Unknown"
"Radeon R7 260X","GPU","RADEON","Radeon R7 260X","Memory: Unknown"
"Radeon R7 340","GPU","RADEON","Radeon R7 340","Memory: Unknown"
"Radeon R7 360","GPU","RADEON","Radeon R7 360","Memory: Unknown"
"Radeon R7 370","GPU","RADEON","Radeon R7 370","Memory: Unknown"
"Radeon R7 430","GPU","RADEON","Radeon R7 430","Memory: Unknown"
"Radeon R7 450","GPU","RADEON","Radeon R7 450","Memory: Unknown"
"Radeon R7 7850A10-7850K","GPU","RADEON","Radeon R7 7850A10-7850K","Memory: Unknown"
"Radeon R7 A10 Extreme Edition","GPU","RADEON","Radeon R7 A10 Extreme Edition","Memory: Unknown"
"Radeon R7 A10 PRO-7800B","GPU","RADEON","Radeon R7 A10 PRO-7800B","Memory: Unknown"
"Radeon R7 A10 PRO-7850B","GPU","RADEON","Radeon R7 A10 PRO-7850B","Memory: Unknown"
"Radeon R7 A10-7700K","GPU","RADEON","Radeon R7 A10-7700K","Memory: Unknown"
"Radeon R7 A10-7800","GPU","RADEON","Radeon R7 A10-7800","Memory: Unknown"
"Radeon R7 A10-7850K","GPU","RADEON","Radeon R7 A10-7850K","Memory: Unknown"
"Radeon R7 A10-7860K","GPU","RADEON","Radeon R7 A10-7860K","Memory: Unknown"
"Radeon R7 A10-7870K","GPU","RADEON","Radeon R7 A10-7870K","Memory: Unknown"
"Radeon R7 A10-7890K","GPU","RADEON","Radeon R7 A10-7890K","Memory: Unknown"
"Radeon R7 A10-8750","GPU","RADEON","Radeon R7 A10-8750","Memory: Unknown"
"Radeon R7 A10-8850","GPU","RADEON","Radeon R7 A10-8850","Memory: Unknown"
"Radeon R7 A10-9700 RADEON","GPU","RADEON","Radeon R7 A10-9700 RADEON","Memory: Unknown"
"Radeon R7 A10-9700E RADEON","GPU","RADEON","Radeon R7 A10-9700E RADEON","Memory: Unknown"
"Radeon R7 A12-9700P RADEON","GPU","RADEON","Radeon R7 A12-9700P RADEON","Memory: Unknown"
"Radeon R7 A12-9720P RADEON","GPU","RADEON","Radeon R7 A12-9720P RADEON","Memory: Unknown"
"Radeon R7 A12-9730P RADEON","GPU","RADEON","Radeon R7 A12-9730P RADEON","Memory: Unknown"
"Radeon R7 A12-9800 RADEON","GPU","RADEON","Radeon R7 A12-9800 RADEON","Memory: Unknown"
"Radeon R7 A12-9800E RADEON","GPU","RADEON","Radeon R7 A12-9800E RADEON","Memory: Unknown"
"Radeon R7 A265","GPU","RADEON","Radeon R7 A265","Memory: Unknown"
"Radeon R7 A360","GPU","RADEON","Radeon R7 A360","Memory: Unknown"
"Radeon R7 A365","GPU","RADEON","Radeon R7 A365","Memory: Unknown"
"Radeon R7 A370","GPU","RADEON","Radeon R7 A370","Memory: Unknown"
"Radeon R7 A8 PRO-7600B","GPU","RADEON","Radeon R7 A8 PRO-7600B","Memory: Unknown"
"Radeon R7 A8-7500","GPU","RADEON","Radeon R7 A8-7500","Memory: Unknown"
"Radeon R7 A8-7500 4C+6G","GPU","RADEON","Radeon R7 A8-7500 4C+6G","Memory: Unknown"
"Radeon R7 A8-7600","GPU","RADEON","Radeon R7 A8-7600","Memory: Unknown"
"Radeon R7 A8-7650K","GPU","RADEON","Radeon R7 A8-7650K","Memory: Unknown"
"Radeon R7 A8-7670K","GPU","RADEON","Radeon R7 A8-7670K","Memory: Unknown"
"Radeon R7 A8-7680","GPU","RADEON","Radeon R7 A8-7680","Memory: Unknown"
"Radeon R7 A8-8650","GPU","RADEON","Radeon R7 A8-8650","Memory: Unknown"
"Radeon R7 A8-9600 RADEON","GPU","RADEON","Radeon R7 A8-9600 RADEON","Memory: Unknown"
"Radeon R7 FX-8800P","GPU","RADEON","Radeon R7 FX-8800P","Memory: Unknown"
"Radeon R7 FX-9800P RADEON","GPU","RADEON","Radeon R7 FX-9800P RADEON","Memory: Unknown"
"Radeon R7 FX-9830P RADEON","GPU","RADEON","Radeon R7 FX-9830P RADEON","Memory: Unknown"
"Radeon R7 G","GPU","RADEON","Radeon R7 G","Memory: Unknown"
"Radeon R7 M260","GPU","RADEON","Radeon R7 M260","Memory: Unknown"
"Radeon R7 M260DX","GPU","RADEON","Radeon R7 M260DX","Memory: Unknown"
"Radeon R7 M260X","GPU","RADEON","Radeon R7 M260X","Memory: Unknown"
"Radeon R7 M265","GPU","RADEON","Radeon R7 M265","Memory: Unknown"
"Radeon R7 M265DX","GPU","RADEON","Radeon R7 M265DX","Memory: Unknown"
"Radeon R7 M270","GPU","RADEON","Radeon R7 M270","Memory: Unknown"
"Radeon R7 M270DX","GPU","RADEON","Radeon R7 M270DX","Memory: Unknown"
"Radeon R7 M340","GPU","RADEON","Radeon R7 M340","Memory: Unknown"
"Radeon R7 M350","GPU","RADEON","Radeon R7 M350","Memory: Unknown"
"Radeon R7 M360","GPU","RADEON","Radeon R7 M360","Memory: Unknown"
"Radeon R7 M365X","GPU","RADEON","Radeon R7 M365X","Memory: Unknown"
"Radeon R7 M370","GPU","RADEON","Radeon R7 M370","Memory: Unknown"
"Radeon R7 M380","GPU","RADEON","Radeon R7 M380","Memory: Unknown"
"Radeon R7 M440","GPU","RADEON","Radeon R7 M440","Memory: Unknown"
"Radeon R7 M445","GPU","RADEON","Radeon R7 M445","Memory: Unknown"
"Radeon R7 M460","GPU","RADEON","Radeon R7 M460","Memory: Unknown"
"Radeon R7 M465","GPU","RADEON","Radeon R7 M465","Memory: Unknown"
"Radeon R7 M465X","GPU","RADEON","Radeon R7 M465X","Memory: Unknown"
"Radeon R7 Opteron X3421","GPU","RADEON","Radeon R7 Opteron X3421","Memory: Unknown"
"Radeon R7 PRO A10-8750B","GPU","RADEON","Radeon R7 PRO A10-8750B","Memory: Unknown"
"Radeon R7 PRO A10-8770","GPU","RADEON","Radeon R7 PRO A10-8770","Memory: Unknown"
"Radeon R7 PRO A10-8770E","GPU","RADEON","Radeon R7 PRO A10-8770E","Memory: Unknown"
"Radeon R7 PRO A10-8850B","GPU","RADEON","Radeon R7 PRO A10-8850B","Memory: Unknown"
"Radeon R7 PRO A10-9700","GPU","RADEON","Radeon R7 PRO A10-9700","Memory: Unknown"
"Radeon R7 PRO A10-9700B","GPU","RADEON","Radeon R7 PRO A10-9700B","Memory: Unknown"
"Radeon R7 PRO A10-9700E","GPU","RADEON","Radeon R7 PRO A10-9700E","Memory: Unknown"
"Radeon R7 PRO A12-8800B","GPU","RADEON","Radeon R7 PRO A12-8800B","Memory: Unknown"
"Radeon R7 PRO A12-8830B","GPU","RADEON","Radeon R7 PRO A12-8830B","Memory: Unknown"
"Radeon R7 PRO A12-8870","GPU","RADEON","Radeon R7 PRO A12-8870","Memory: Unknown"
"Radeon R7 PRO A12-8870E","GPU","RADEON","Radeon R7 PRO A12-8870E","Memory: Unknown"
"Radeon R7 PRO A12-9800","GPU","RADEON","Radeon R7 PRO A12-9800","Memory: Unknown"
"Radeon R7 PRO A12-9800B","GPU","RADEON","Radeon R7 PRO A12-9800B","Memory: Unknown"
"Radeon R7 PRO A12-9800E","GPU","RADEON","Radeon R7 PRO A12-9800E","Memory: Unknown"
"Radeon R7 PRO A6-9500 2C+6G","GPU","RADEON","Radeon R7 PRO A6-9500 2C+6G","Memory: Unknown"
"Radeon R7 PRO A8-8650B","GPU","RADEON","Radeon R7 PRO A8-8650B","Memory: Unknown"
"Radeon R7 PRO A8-8670E","GPU","RADEON","Radeon R7 PRO A8-8670E","Memory: Unknown"
"Radeon R7 PRO A8-9600","GPU","RADEON","Radeon R7 PRO A8-9600","Memory: Unknown"
"Radeon R7E","GPU","RADEON","Radeon R7E","Memory: Unknown"
"Radeon R8 M365DX","GPU","RADEON","Radeon R8 M365DX","Memory: Unknown"
"Radeon R8 M445DX","GPU","RADEON","Radeon R8 M445DX","Memory: Unknown"
"Radeon R8 M535DX","GPU","RADEON","Radeon R8 M535DX","Memory: Unknown"
"Radeon R9 255","GPU","RADEON","Radeon R9 255","Memory: Unknown"
"Radeon R9 260","GPU","RADEON","Radeon R9 260","Memory: Unknown"
"Radeon R9 270","GPU","RADEON","Radeon R9 270","Memory: Unknown"
"Radeon R9 270 / R7 370","GPU","RADEON","Radeon R9 270 / R7 370","Memory: Unknown"
"Radeon R9 270X","GPU","RADEON","Radeon R9 270X","Memory: Unknown"
"Radeon R9 280","GPU","RADEON","Radeon R9 280","Memory: Unknown"
"Radeon R9 280X","GPU","RADEON","Radeon R9 280X","Memory: Unknown"
"Radeon R9 285","GPU","RADEON","Radeon R9 285","Memory: Unknown"
"Radeon R9 285 / 380","GPU","RADEON","Radeon R9 285 / 380","Memory: Unknown"
"Radeon R9 290","GPU","RADEON","Radeon R9 290","Memory: Unknown"
"Radeon R9 290 / 390","GPU","RADEON","Radeon R9 290 / 390","Memory: Unknown"
"Radeon R9 290X","GPU","RADEON","Radeon R9 290X","Memory: Unknown"
"Radeon R9 290X / 390X","GPU","RADEON","Radeon R9 290X / 390X","Memory: Unknown"
"Radeon R9 295X2","GPU","RADEON","Radeon R9 295X2","Memory: Unknown"
"Radeon R9 350","GPU","RADEON","Radeon R9 350","Memory: Unknown"
"Radeon R9 360","GPU","RADEON","Radeon R9 360","Memory: Unknown"
"Radeon R9 370","GPU","RADEON","Radeon R9 370","Memory: Unknown"
"Radeon R9 380","GPU","RADEON","Radeon R9 380","Memory: Unknown"
"Radeon R9 380X","GPU","RADEON","Radeon R9 380X","Memory: Unknown"
"Radeon R9 390","GPU","RADEON","Radeon R9 390","Memory: Unknown"
"Radeon R9 390X","GPU","RADEON","Radeon R9 390X","Memory: Unknown"
"Radeon R9 A375","GPU","RADEON","Radeon R9 A375","Memory: Unknown"
"Radeon R9 Fury","GPU","RADEON","Radeon R9 Fury","Memory: Unknown"
"Radeon R9 Fury + Fury X","GPU","RADEON","Radeon R9 Fury + Fury X","Memory: Unknown"
"Radeon R9 Fury X","GPU","RADEON","Radeon R9 Fury X","Memory: Unknown"
"Radeon R9 M265X","GPU","RADEON","Radeon R9 M265X","Memory: Unknown"
"Radeon R9 M270X","GPU","RADEON","Radeon R9 M270X","Memory: Unknown"
"Radeon R9 M275","GPU","RADEON","Radeon R9 M275","Memory: Unknown"
"Radeon R9 M275X","GPU","RADEON","Radeon R9 M275X","Memory: Unknown"
"Radeon R9 M275X / M375","GPU","RADEON","Radeon R9 M275X / M375","Memory: Unknown"
"Radeon R9 M280X","GPU","RADEON","Radeon R9 M280X","Memory: Unknown"
"Radeon R9 M290X","GPU","RADEON","Radeon R9 M290X","Memory: Unknown"
"Radeon R9 M295X","GPU","RADEON","Radeon R9 M295X","Memory: Unknown"
"Radeon R9 M360","GPU","RADEON","Radeon R9 M360","Memory: Unknown"
"Radeon R9 M365X","GPU","RADEON","Radeon R9 M365X","Memory: Unknown"
"Radeon R9 M370X","GPU","RADEON","Radeon R9 M370X","Memory: Unknown"
"Radeon R9 M375","GPU","RADEON","Radeon R9 M375","Memory: Unknown"
"Radeon R9 M375X","GPU","RADEON","Radeon R9 M375X","Memory: Unknown"
"Radeon R9 M380","GPU","RADEON","Radeon R9 M380","Memory: Unknown"
"Radeon R9 M385","GPU","RADEON","Radeon R9 M385","Memory: Unknown"
"Radeon R9 M385X","GPU","RADEON","Radeon R9 M385X","Memory: Unknown"
"Radeon R9 M390X","GPU","RADEON","Radeon R9 M390X","Memory: Unknown"
"Radeon R9 M395","GPU","RADEON","Radeon R9 M395","Memory: Unknown"
"Radeon R9 M395X","GPU","RADEON","Radeon R9 M395X","Memory: Unknown"
"Radeon R9 M470","GPU","RADEON","Radeon R9 M470","Memory: Unknown"
"Radeon R9 M470X","GPU","RADEON","Radeon R9 M470X","Memory: Unknown"
"Radeon R9 M485X","GPU","RADEON","Radeon R9 M485X","Memory: Unknown"
"Radeon RX 460","GPU","RADEON","Radeon RX 460","Memory: Unknown"
"Radeon RX 470/570","GPU","RADEON","Radeon RX 470/570","Memory: Unknown"
"Radeon RX 480","GPU","RADEON","Radeon RX 480","Memory: Unknown"
"Radeon RX 5300","GPU","RADEON","Radeon RX 5300","Memory: Unknown"
"Radeon RX 5300M","GPU","RADEON","Radeon RX 5300M","Memory: Unknown"
"Radeon RX 540","GPU","RADEON","Radeon RX 540","Memory: Unknown"
"Radeon RX 550","GPU","RADEON","Radeon RX 550","Memory: Unknown"
"Radeon RX 5500","GPU","RADEON","Radeon RX 5500","Memory: Unknown"
"Radeon RX 5500 XT","GPU","RADEON","Radeon RX 5500 XT","Memory: Unknown"
"Radeon RX 5500M","GPU","RADEON","Radeon RX 5500M","Memory: Unknown"
"Radeon RX 550X","GPU","RADEON","Radeon RX 550X","Memory: Unknown"
"Radeon RX 560","GPU","RADEON","Radeon RX 560","Memory: Unknown"
"Radeon RX 5600","GPU","RADEON","Radeon RX 5600","Memory: Unknown"
"Radeon RX 5600 XT","GPU","RADEON","Radeon RX 5600 XT","Memory: Unknown"
"Radeon RX 5600M","GPU","RADEON","Radeon RX 5600M","Memory: Unknown"
"Radeon RX 560X","GPU","RADEON","Radeon RX 560X","Memory: Unknown"
"Radeon RX 5700","GPU","RADEON","Radeon RX 5700","Memory: Unknown"
"Radeon RX 5700 XT","GPU","RADEON","Radeon RX 5700 XT","Memory: Unknown"
"Radeon RX 5700 XT 50th Anniversary","GPU","RADEON","Radeon RX 5700 XT 50th Anniversary","Memory: Unknown"
"Radeon RX 570X","GPU","RADEON","Radeon RX 570X","Memory: Unknown"
"Radeon RX 580","GPU","RADEON","Radeon RX 580","Memory: Unknown"
"Radeon RX 580 2048SP","GPU","RADEON","Radeon RX 580 2048SP","Memory: Unknown"
"Radeon RX 580X","GPU","RADEON","Radeon RX 580X","Memory: Unknown"
"Radeon RX 590","GPU","RADEON","Radeon RX 590","Memory: Unknown"
"Radeon RX 640","GPU","RADEON","Radeon RX 640","Memory: Unknown"
"Radeon RX 6600","GPU","RADEON","Radeon RX 6600","Memory: Unknown"
"Radeon RX 6600 XT","GPU","RADEON","Radeon RX 6600 XT","Memory: Unknown"
"Radeon RX 6600M","GPU","RADEON","Radeon RX 6600M","Memory: Unknown"
"Radeon RX 6700 XT","GPU","RADEON","Radeon RX 6700 XT","Memory: Unknown"
"Radeon RX 6700M","GPU","RADEON","Radeon RX 6700M","Memory: Unknown"
"Radeon RX 6800","GPU","RADEON","Radeon RX 6800","Memory: Unknown"
"Radeon RX 6800 XT","GPU","RADEON","Radeon RX 6800 XT","Memory: Unknown"
"Radeon RX 6800M","GPU","RADEON","Radeon RX 6800M","Memory: Unknown"
"Radeon RX 6900 XT","GPU","RADEON","Radeon RX 6900 XT","Memory: Unknown"
"Radeon RX Vega 10","GPU","RADEON","Radeon RX Vega 10","Memory: Unknown"
"Radeon RX Vega 11","GPU","RADEON","Radeon RX Vega 11","Memory: Unknown"
"Radeon RX Vega 11 PRD","GPU","RADEON","Radeon RX Vega 11 PRD","Memory: Unknown"
"Radeon RX Vega 11 Processor","GPU","RADEON","Radeon RX Vega 11 Processor","Memory: Unknown"
"Radeon RX Vega 56","GPU","RADEON","Radeon RX Vega 56","Memory: Unknown"
"Radeon RX Vega 64","GPU","RADEON","Radeon RX Vega 64","Memory: Unknown"
"Radeon RX Vega 8","GPU","RADEON","Radeon RX Vega 8","Memory: Unknown"
"Radeon RX Vega M GH","GPU","RADEON","Radeon RX Vega M GH","Memory: Unknown"
"Radeon RX Vega M GL","GPU","RADEON","Radeon RX Vega M GL","Memory: Unknown"
"Radeon RX Vega11","GPU","RADEON","Radeon RX Vega11","Memory: Unknown"
"Radeon RX590 GME","GPU","RADEON","Radeon RX590 GME","Memory: Unknown"
"Radeon Ryzen 3 4300G","GPU","RADEON","Radeon Ryzen 3 4300G","Memory: Unknown"
"Radeon Ryzen 3 4300GE","GPU","RADEON","Radeon Ryzen 3 4300GE","Memory: Unknown"
"Radeon Ryzen 3 4300U","GPU","RADEON","Radeon Ryzen 3 4300U","Memory: Unknown"
"Radeon Ryzen 3 5300G","GPU","RADEON","Radeon Ryzen 3 5300G","Memory: Unknown"
"Radeon Ryzen 3 5400U","GPU","RADEON","Radeon Ryzen 3 5400U","Memory: Unknown"
"Radeon Ryzen 3 PRO 4200GE","GPU","RADEON","Radeon Ryzen 3 PRO 4200GE","Memory: Unknown"
"Radeon Ryzen 3 PRO 4350G","GPU","RADEON","Radeon Ryzen 3 PRO 4350G","Memory: Unknown"
"Radeon Ryzen 3 PRO 4350GE","GPU","RADEON","Radeon Ryzen 3 PRO 4350GE","Memory: Unknown"
"Radeon Ryzen 3 PRO 4450U","GPU","RADEON","Radeon Ryzen 3 PRO 4450U","Memory: Unknown"
"Radeon Ryzen 5 4500U","GPU","RADEON","Radeon Ryzen 5 4500U","Memory: Unknown"
"Radeon Ryzen 5 4600G","GPU","RADEON","Radeon Ryzen 5 4600G","Memory: Unknown"
"Radeon Ryzen 5 4600H","GPU","RADEON","Radeon Ryzen 5 4600H","Memory: Unknown"
"Radeon Ryzen 5 4600HS","GPU","RADEON","Radeon Ryzen 5 4600HS","Memory: Unknown"
"Radeon Ryzen 5 4600U","GPU","RADEON","Radeon Ryzen 5 4600U","Memory: Unknown"
"Radeon Ryzen 5 5600G","GPU","RADEON","Radeon Ryzen 5 5600G","Memory: Unknown"
"Radeon Ryzen 5 5600H","GPU","RADEON","Radeon Ryzen 5 5600H","Memory: Unknown"
"Radeon Ryzen 5 5600U","GPU","RADEON","Radeon Ryzen 5 5600U","Memory: Unknown"
"Radeon Ryzen 5 Microsoft Surface Edition","GPU","RADEON","Radeon Ryzen 5 Microsoft Surface Edition","Memory: Unknown"
"Radeon Ryzen 5 PRO 4650G","GPU","RADEON","Radeon Ryzen 5 PRO 4650G","Memory: Unknown"
"Radeon Ryzen 5 PRO 4650GE","GPU","RADEON","Radeon Ryzen 5 PRO 4650GE","Memory: Unknown"
"Radeon Ryzen 5 PRO 4650U","GPU","RADEON","Radeon Ryzen 5 PRO 4650U","Memory: Unknown"
"Radeon Ryzen 5 PRO 5650G","GPU","RADEON","Radeon Ryzen 5 PRO 5650G","Memory: Unknown"
"Radeon Ryzen 5 PRO 5650GE","GPU","RADEON","Radeon Ryzen 5 PRO 5650GE","Memory: Unknown"
"Radeon Ryzen 5 PRO 5650U","GPU","RADEON","Radeon Ryzen 5 PRO 5650U","Memory: Unknown"
"Radeon Ryzen 7 4700G","GPU","RADEON","Radeon Ryzen 7 4700G","Memory: Unknown"
"Radeon Ryzen 7 4700GE","GPU","RADEON","Radeon Ryzen 7 4700GE","Memory: Unknown"
"Radeon Ryzen 7 4700U","GPU","RADEON","Radeon Ryzen 7 4700U","Memory: Unknown"
"Radeon Ryzen 7 4800H","GPU","RADEON","Radeon Ryzen 7 4800H","Memory: Unknown"
"Radeon Ryzen 7 4800HS","GPU","RADEON","Radeon Ryzen 7 4800HS","Memory: Unknown"
"Radeon Ryzen 7 4800U","GPU","RADEON","Radeon Ryzen 7 4800U","Memory: Unknown"
"Radeon Ryzen 7 5700G","GPU","RADEON","Radeon Ryzen 7 5700G","Memory: Unknown"
"Radeon Ryzen 7 5800H","GPU","RADEON","Radeon Ryzen 7 5800H","Memory: Unknown"
"Radeon Ryzen 7 5800U","GPU","RADEON","Radeon Ryzen 7 5800U","Memory: Unknown"
"Radeon Ryzen 7 Microsoft Surface Edition","GPU","RADEON","Radeon Ryzen 7 Microsoft Surface Edition","Memory: Unknown"
"Radeon Ryzen 7 PRO 4750G","GPU","RADEON","Radeon Ryzen 7 PRO 4750G","Memory: Unknown"
"Radeon Ryzen 7 PRO 4750GE","GPU","RADEON","Radeon Ryzen 7 PRO 4750GE","Memory: Unknown"
"Radeon Ryzen 7 PRO 4750U","GPU","RADEON","Radeon Ryzen 7 PRO 4750U","Memory: Unknown"
"Radeon Ryzen 7 PRO 5750G","GPU","RADEON","Radeon Ryzen 7 PRO 5750G","Memory: Unknown"
"Radeon Ryzen 7 PRO 5750GE","GPU","RADEON","Radeon Ryzen 7 PRO 5750GE","Memory: Unknown"
"Radeon Ryzen 7 PRO 5850U","GPU","RADEON","Radeon Ryzen 7 PRO 5850U","Memory: Unknown"
"Radeon Ryzen 9 4900H","GPU","RADEON","Radeon Ryzen 9 4900H","Memory: Unknown"
"Radeon Ryzen 9 4900HS","GPU","RADEON","Radeon Ryzen 9 4900HS","Memory: Unknown"
"Radeon Ryzen 9 4900HSS","GPU","RADEON","Radeon Ryzen 9 4900HSS","Memory: Unknown"
"Radeon Ryzen 9 5900HS","GPU","RADEON","Radeon Ryzen 9 5900HS","Memory: Unknown"
"Radeon Ryzen 9 5900HX","GPU","RADEON","Radeon Ryzen 9 5900HX","Memory: Unknown"
"Radeon Ryzen Embedded V2718","GPU","RADEON","Radeon Ryzen Embedded V2718","Memory: Unknown"
"Radeon Ryzen Embedded V2748","GPU","RADEON","Radeon Ryzen Embedded V2748","Memory: Unknown"
"Radeon Sky 500","GPU","RADEON","Radeon Sky 500","Memory: Unknown"
"Radeon TM R9 A360","GPU","RADEON","Radeon TM R9 A360","Memory: Unknown"
"Radeon VE","GPU","RADEON","Radeon VE","Memory: Unknown"
"Radeon Vega 10","GPU","RADEON","Radeon Vega 10","Memory: Unknown"
