"name","type","brand","model","specs"
"Asrock Fatal1ty B360M Performance","Motherboard","Asrock","Fatal1ty B360M Performance","Socket: LGA 1151, Chipset: Intel B360"
"Colorful iGame Z170 Ymir-U","Motherboard","Colorful","iGame Z170 Ymir-U","Socket: LGA 1151, Chipset: Intel Z170"
"ECS B250H4-M8S","Motherboard","ECS","B250H4-M8S","Socket: LGA 1151, Chipset: Intel B250"
"Gigabyte Z390 M","Motherboard","Gigabyte","Z390 M","Socket: LGA 1151, Chipset: Intel Z390"
"Gigabyte B360M D3H","Motherboard","Gigabyte","B360M D3H","Socket: LGA 1151, Chipset: Intel B360"
"MSI B360 Gaming Plus","Motherboard","MSI","B360 Gaming Plus","Socket: LGA 1151, Chipset: Intel B360"
"MSI X99A Gaming 9 ACK","Motherboard","MSI","X99A Gaming 9 ACK","Socket: LGA 2011-3, Chipset: Intel X99"
"Colorful iGame Z170 Ymir-G","Motherboard","Colorful","iGame Z170 Ymir-G","Socket: LGA 1151, Chipset: Intel Z170"
"Asus X99-E","Motherboard","Asus","X99-E","Socket: LGA 2011-3, Chipset: Intel X99"
"Biostar TB360-BTC Pro","Motherboard","Biostar","TB360-BTC Pro","Socket: LGA 1151, Chipset: Intel B360"
"Asus Sabertooth 990FX","Motherboard","Asus","Sabertooth 990FX","Socket: AM3+, Chipset: AMD 990FX"
"Asus E3M-Plus V5","Motherboard","Asus","E3M-Plus V5","Socket: LGA 1151, Chipset: Intel C232"
"Asrock B360M-ITX/ac","Motherboard","Asrock","B360M-ITX/ac","Socket: LGA 1151, Chipset: Intel B360"
"ECS H110I-C3D","Motherboard","ECS","H110I-C3D","Socket: LGA 1151, Chipset: Intel H110"
"EVGA Z390 FTW","Motherboard","EVGA","Z390 FTW","Socket: LGA 1151, Chipset: Intel Z390"
"Biostar Z390GT3","Motherboard","Biostar","Z390GT3","Socket: LGA 1151, Chipset: Intel Z390"
"Biostar B450MH","Motherboard","Biostar","B450MH","Socket: AM4, Chipset: AMD B450"
"Gigabyte Z490 Aorus Ultra","Motherboard","Gigabyte","Z490 Aorus Ultra","Socket: LGA 1200, Chipset: Intel Z490"
"Gigabyte B360 M Aorus Pro","Motherboard","Gigabyte","B360 M Aorus Pro","Socket: LGA 1151, Chipset: Intel B360"
"Supermicro C7C242-CB-MW","Motherboard","Supermicro","C7C242-CB-MW","Socket: LGA 1151, Chipset: Intel C242"
"Asrock Z390 Phantom Gaming SLI","Motherboard","Asrock","Z390 Phantom Gaming SLI","Socket: LGA 1151, Chipset: Intel Z390"
"Asrock Z490 Steel Legend","Motherboard","Asrock","Z490 Steel Legend","Socket: LGA 1200, Chipset: Intel Z490"
"Asus Prime B360-Plus","Motherboard","Asus","Prime B360-Plus","Socket: LGA 1151, Chipset: Intel B360"
"MSI 970A Gaming Pro Carbon","Motherboard","MSI","970A Gaming Pro Carbon","Socket: AM3+, Chipset: AMD 970"
"Gigabyte Z490 Aorus Elite AC","Motherboard","Gigabyte","Z490 Aorus Elite AC","Socket: LGA 1200, Chipset: Intel Z490"
"ECS B250H4-M20","Motherboard","ECS","B250H4-M20","Socket: LGA 1151, Chipset: Intel B250"
"MSI A320M Pro-VD Plus","Motherboard","MSI","A320M Pro-VD Plus","Socket: AM4, Chipset: AMD A320"
"MSI B360M Bazooka","Motherboard","MSI","B360M Bazooka","Socket: LGA 1151, Chipset: Intel B360"
"Biostar H410MH","Motherboard","Biostar","H410MH","Socket: LGA 1200, Chipset: Intel H410"
"Gigabyte GA-Z97N-Wifi Rev. 1.1","Motherboard","Gigabyte","GA-Z97N-Wifi Rev. 1.1","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-990FX-Gaming Rev. 1.1","Motherboard","Gigabyte","GA-990FX-Gaming Rev. 1.1","Socket: AM3+, Chipset: AMD 990FX"
"Asus Sabertooth X99","Motherboard","Asus","Sabertooth X99","Socket: LGA 2011-3, Chipset: Intel X99"
"Biostar 945GC-230","Motherboard","Biostar","945GC-230","Socket: Onboard CPU, Chipset: Intel 945GC"
"Gigabyte H310M S2H Rev. 1.1","Motherboard","Gigabyte","H310M S2H Rev. 1.1","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte Z490 UD","Motherboard","Gigabyte","Z490 UD","Socket: LGA 1200, Chipset: Intel Z490"
"EVGA Z170 Stinger","Motherboard","EVGA","Z170 Stinger","Socket: LGA 1151, Chipset: Intel Z170"
"Asrock Fatal1ty Z97 Killer","Motherboard","Asrock","Fatal1ty Z97 Killer","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock H310CM-HDV","Motherboard","Asrock","H310CM-HDV","Socket: LGA 1151, Chipset: Intel H310"
"MSI X299 Creation","Motherboard","MSI","X299 Creation","Socket: LGA 2066, Chipset: Intel X299"
"Asrock Z490 Phantom Gaming 4/ax","Motherboard","Asrock","Z490 Phantom Gaming 4/ax","Socket: LGA 1200, Chipset: Intel Z490"
"Asus Prime H310M-K","Motherboard","Asus","Prime H310M-K","Socket: LGA 1151, Chipset: Intel H310"
"MSI B360M Mortar Titanium","Motherboard","MSI","B360M Mortar Titanium","Socket: LGA 1151, Chipset: Intel B360"
"Gigabyte Z390 Aorus Xtreme Waterforce","Motherboard","Gigabyte","Z390 Aorus Xtreme Waterforce","Socket: LGA 1151, Chipset: Intel Z390"
"Gigabyte B360 HD3","Motherboard","Gigabyte","B360 HD3","Socket: LGA 1151, Chipset: Intel B360"
"Asrock Z490 Phantom Gaming 4","Motherboard","Asrock","Z490 Phantom Gaming 4","Socket: LGA 1200, Chipset: Intel Z490"
"Asus Prime H310M-E R2.0","Motherboard","Asus","Prime H310M-E R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte GA-Z97N-Wifi Rev. 1.0","Motherboard","Gigabyte","GA-Z97N-Wifi Rev. 1.0","Socket: LGA 1150, Chipset: Intel Z97"
"Asus Prime H370-A","Motherboard","Asus","Prime H370-A","Socket: LGA 1151, Chipset: Intel H370"
"Biostar Z490GTN","Motherboard","Biostar","Z490GTN","Socket: LGA 1200, Chipset: Intel Z490"
"MSI B360M Gaming Plus","Motherboard","MSI","B360M Gaming Plus","Socket: LGA 1151, Chipset: Intel B360"
"Asus X99-A","Motherboard","Asus","X99-A","Socket: LGA 2011-3, Chipset: Intel X99"
"Asrock B250M Dash","Motherboard","Asrock","B250M Dash","Socket: LGA 1151, Chipset: Intel B250"
"Asus Prime H310-Plus","Motherboard","Asus","Prime H310-Plus","Socket: LGA 1151, Chipset: Intel H310"
"Asus TUF H310-Plus Gaming","Motherboard","Asus","TUF H310-Plus Gaming","Socket: LGA 1151, Chipset: Intel H310"
"Asrock H97M","Motherboard","Asrock","H97M","Socket: LGA 1150, Chipset: Intel H97"
"MSI B360I Gaming Pro AC","Motherboard","MSI","B360I Gaming Pro AC","Socket: LGA 1151, Chipset: Intel B360"
"Asus Prime H310M-K R2.0","Motherboard","Asus","Prime H310M-K R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M S2H Rev. 1.0","Motherboard","Gigabyte","H310M S2H Rev. 1.0","Socket: LGA 1151, Chipset: Intel H310"
"Asus WS X299 Pro/SE","Motherboard","Asus","WS X299 Pro/SE","Socket: LGA 2066, Chipset: Intel X299"
"Asus Prime H310I-Plus R2.0","Motherboard","Asus","Prime H310I-Plus R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Asrock Fatal1ty Z97M Killer","Motherboard","Asrock","Fatal1ty Z97M Killer","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97I Gaming AC","Motherboard","MSI","Z97I Gaming AC","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-H110M-S2H","Motherboard","Gigabyte","GA-H110M-S2H","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte Z490 UD AC","Motherboard","Gigabyte","Z490 UD AC","Socket: LGA 1200, Chipset: Intel Z490"
"Biostar H410MHG","Motherboard","Biostar","H410MHG","Socket: LGA 1200, Chipset: Intel H410"
"Gigabyte H310M H","Motherboard","Gigabyte","H310M H","Socket: LGA 1151, Chipset: Intel H310"
"Asus Prime H310T R2.0","Motherboard","Asus","Prime H310T R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Asrock H310CM-HDV/M.2","Motherboard","Asrock","H310CM-HDV/M.2","Socket: LGA 1151, Chipset: Intel H310"
"MSI Z97I AC","Motherboard","MSI","Z97I AC","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte H310M A","Motherboard","Gigabyte","H310M A","Socket: LGA 1151, Chipset: Intel H310"
"Asus TUF H310M-Plus Gaming","Motherboard","Asus","TUF H310M-Plus Gaming","Socket: LGA 1151, Chipset: Intel H310"
"EVGA Z170 FTW","Motherboard","EVGA","Z170 FTW","Socket: LGA 1151, Chipset: Intel Z170"
"Supermicro C9Z390-CGW","Motherboard","Supermicro","C9Z390-CGW","Socket: LGA 1151, Chipset: Intel Z390"
"Asrock Z97 Extreme4","Motherboard","Asrock","Z97 Extreme4","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97 Pro4","Motherboard","Asrock","Z97 Pro4","Socket: LGA 1150, Chipset: Intel Z97"
"Asus X99-A/USB 3.1","Motherboard","Asus","X99-A/USB 3.1","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-H110N","Motherboard","Gigabyte","GA-H110N","Socket: LGA 1151, Chipset: Intel H110"
"Asrock H310M-G/M.2","Motherboard","Asrock","H310M-G/M.2","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310N","Motherboard","Gigabyte","H310N","Socket: LGA 1151, Chipset: Intel H310"
"MSI Z97M-G43","Motherboard","MSI","Z97M-G43","Socket: LGA 1150, Chipset: Intel Z97"
"MSI 970A SLI Krait Edition","Motherboard","MSI","970A SLI Krait Edition","Socket: AM3+, Chipset: AMD 970"
"Asus Prime H310-Plus R2.0","Motherboard","Asus","Prime H310-Plus R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte GA-990FX-Gaming Rev. 1.0","Motherboard","Gigabyte","GA-990FX-Gaming Rev. 1.0","Socket: AM3+, Chipset: AMD 990FX"
"Gigabyte GA-X58A-UD7 Rev. 2.0","Motherboard","Gigabyte","GA-X58A-UD7 Rev. 2.0","Socket: LGA 1366, Chipset: Intel X58"
"Asus Prime H310M-C R2.0","Motherboard","Asus","Prime H310M-C R2.0","Socket: LGA 1151, Chipset: Intel H310"
"Asus Prime H310I-Plus","Motherboard","Asus","Prime H310I-Plus","Socket: LGA 1151, Chipset: Intel H310"
"Biostar N3150NH","Motherboard","Biostar","N3150NH","Socket: Onboard CPU, Chipset: SOC"
"MSI H310-A Pro","Motherboard","MSI","H310-A Pro","Socket: LGA 1151, Chipset: Intel H310"
"MSI B360M Bazooka Plus","Motherboard","MSI","B360M Bazooka Plus","Socket: LGA 1151, Chipset: Intel B360"
"MSI Z97 PC Mate","Motherboard","MSI","Z97 PC Mate","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock H310CM-ITX/ac","Motherboard","Asrock","H310CM-ITX/ac","Socket: LGA 1151, Chipset: Intel H310"
"Asrock Z490 Phantom Gaming 4/2.5G","Motherboard","Asrock","Z490 Phantom Gaming 4/2.5G","Socket: LGA 1200, Chipset: Intel Z490"
"Gigabyte H310M S2H 2.0","Motherboard","Gigabyte","H310M S2H 2.0","Socket: LGA 1151, Chipset: Intel H310"
"ECS B150D-SF100","Motherboard","ECS","B150D-SF100","Socket: LGA 1151, Chipset: Intel B150"
"MSI Z97 Gaming 5","Motherboard","MSI","Z97 Gaming 5","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-H110M-A","Motherboard","Gigabyte","GA-H110M-A","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-P110-D3","Motherboard","Gigabyte","GA-P110-D3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-990FXA-UD5 R5","Motherboard","Gigabyte","GA-990FXA-UD5 R5","Socket: AM3+, Chipset: AMD 990FX"
"Colorful Ab350M-K Pro","Motherboard","Colorful","Ab350M-K Pro","Socket: AM4, Chipset: AMD B350"
"Asrock Z97 Extreme6","Motherboard","Asrock","Z97 Extreme6","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte B360M HD3","Motherboard","Gigabyte","B360M HD3","Socket: LGA 1151, Chipset: Intel B360"
"Gigabyte GA-990FXA-UD3 R5","Motherboard","Gigabyte","GA-990FXA-UD3 R5","Socket: AM3+, Chipset: AMD 990FX"
"Asrock H310M-DGS","Motherboard","Asrock","H310M-DGS","Socket: LGA 1151, Chipset: Intel H310"
"Asrock H310CM-HDVP","Motherboard","Asrock","H310CM-HDVP","Socket: LGA 1151, Chipset: Intel H310"
"Asus Prime H310T","Motherboard","Asus","Prime H310T","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte GA-990FXA-UD3 Ultra","Motherboard","Gigabyte","GA-990FXA-UD3 Ultra","Socket: AM3+, Chipset: AMD 990FX"
"Gigabyte GA-X58A-UD7 Rev. 1.0","Motherboard","Gigabyte","GA-X58A-UD7 Rev. 1.0","Socket: LGA 1366, Chipset: Intel X58"
"Gigabyte B360 HD3P","Motherboard","Gigabyte","B360 HD3P","Socket: LGA 1151, Chipset: Intel B360"
"Asrock H310M-ITX/ac","Motherboard","Asrock","H310M-ITX/ac","Socket: LGA 1151, Chipset: Intel H310"
"Biostar TB360-BTC Expert","Motherboard","Biostar","TB360-BTC Expert","Socket: LGA 1151, Chipset: Intel H370"
"Asrock Z490 Phantom Gaming 4/ac","Motherboard","Asrock","Z490 Phantom Gaming 4/ac","Socket: LGA 1200, Chipset: Intel Z490"
"Biostar B360GT3S","Motherboard","Biostar","B360GT3S","Socket: LGA 1151, Chipset: Intel B360"
"Asrock H310CM-DVS","Motherboard","Asrock","H310CM-DVS","Socket: LGA 1151, Chipset: Intel H310"
"MSI Z97 Gaming 3","Motherboard","MSI","Z97 Gaming 3","Socket: LGA 1150, Chipset: Intel Z97"
"Biostar B360GT5S","Motherboard","Biostar","B360GT5S","Socket: LGA 1151, Chipset: Intel B360"
"Gigabyte GA-X58A-UD5 Rev. 2.0","Motherboard","Gigabyte","GA-X58A-UD5 Rev. 2.0","Socket: LGA 1366, Chipset: Intel X58"
"Gigabyte GA-H110M-S2V","Motherboard","Gigabyte","GA-H110M-S2V","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte Z370 HD3-OP","Motherboard","Gigabyte","Z370 HD3-OP","Socket: LGA 1151, Chipset: Intel Z370"
"Asrock Z97M Pro4","Motherboard","Asrock","Z97M Pro4","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97M-ITX/ac","Motherboard","Asrock","Z97M-ITX/ac","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97A Gaming 6","Motherboard","MSI","Z97A Gaming 6","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-H110M-S2V DDR3","Motherboard","Gigabyte","GA-H110M-S2V DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-970A-DS3 Rev. 1.1","Motherboard","Gigabyte","GA-970A-DS3 Rev. 1.1","Socket: AM3+, Chipset: AMD 970"
"MSI X99A Gaming Pro Carbon","Motherboard","MSI","X99A Gaming Pro Carbon","Socket: LGA 2011-3, Chipset: Intel X99"
"MSI H310I Pro","Motherboard","MSI","H310I Pro","Socket: LGA 1151, Chipset: Intel H310"
"Colorful Battle Flag C.X370 X5","Motherboard","Colorful","Battle Flag C.X370 X5","Socket: AM4, Chipset: AMD X370"
"Asrock Fatal1ty Z97X Killer/3.1","Motherboard","Asrock","Fatal1ty Z97X Killer/3.1","Socket: LGA 1150, Chipset: Intel Z97"
"Biostar N3150MP","Motherboard","Biostar","N3150MP","Socket: Onboard CPU, Chipset: SOC"
"Asrock Fatal1ty Z97 Killer/3.1","Motherboard","Asrock","Fatal1ty Z97 Killer/3.1","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-X58A-UD5 Rev. 1.0","Motherboard","Gigabyte","GA-X58A-UD5 Rev. 1.0","Socket: LGA 1366, Chipset: Intel X58"
"ECS H110M4-C33","Motherboard","ECS","H110M4-C33","Socket: LGA 1151, Chipset: Intel H110"
"MSI X99S Gaming 7","Motherboard","MSI","X99S Gaming 7","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte H310M H 2.0","Motherboard","Gigabyte","H310M H 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Colorful Battle Ax C.Z370AK Plus","Motherboard","Colorful","Battle Ax C.Z370AK Plus","Socket: LGA 1151, Chipset: Intel Z370"
"Supermicro C9Z390-CG","Motherboard","Supermicro","C9Z390-CG","Socket: LGA 1151, Chipset: Intel Z390"
"Gigabyte GA-H110M-D3H","Motherboard","Gigabyte","GA-H110M-D3H","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-S2PV DDR3","Motherboard","Gigabyte","GA-H110M-S2PV DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Asrock Z97M Anniversary","Motherboard","Asrock","Z97M Anniversary","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97-G43","Motherboard","MSI","Z97-G43","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-X99-UD4 Rev. 1.0","Motherboard","Gigabyte","GA-X99-UD4 Rev. 1.0","Socket: LGA 2011-3, Chipset: Intel X99"
"MSI H310-F Pro","Motherboard","MSI","H310-F Pro","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M S2P","Motherboard","Gigabyte","H310M S2P","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M DS2 2.0","Motherboard","Gigabyte","H310M DS2 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M S2V 2.0","Motherboard","Gigabyte","H310M S2V 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M S2P 2.0","Motherboard","Gigabyte","H310M S2P 2.0","Socket: LGA 1151, Chipset: Intel H310"
"MSI Z97A Gaming 9 ACK","Motherboard","MSI","Z97A Gaming 9 ACK","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97M Gaming","Motherboard","MSI","Z97M Gaming","Socket: LGA 1150, Chipset: Intel Z97"
"Gigabyte GA-X99-UD3","Motherboard","Gigabyte","GA-X99-UD3","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-Gaming 5P","Motherboard","Gigabyte","GA-X99-Gaming 5P","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte H310M S2 2.0","Motherboard","Gigabyte","H310M S2 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Asrock Z97 Extreme4/3.1","Motherboard","Asrock","Z97 Extreme4/3.1","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97 Anniversary","Motherboard","Asrock","Z97 Anniversary","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97 Pro3","Motherboard","Asrock","Z97 Pro3","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97 MPower Max AC","Motherboard","MSI","Z97 MPower Max AC","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97S SLI Krait Edition","Motherboard","MSI","Z97S SLI Krait Edition","Socket: LGA 1150, Chipset: Intel Z97"
"ECS A990FXM-A Deluxe","Motherboard","ECS","A990FXM-A Deluxe","Socket: AM3+, Chipset: AMD 990FX"
"ECS H1104-SF100","Motherboard","ECS","H1104-SF100","Socket: LGA 1151, Chipset: Intel H110"
"ECS H110M-SI02","Motherboard","ECS","H110M-SI02","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-S2HP","Motherboard","Gigabyte","GA-H110M-S2HP","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-DS2V","Motherboard","Gigabyte","GA-H110M-DS2V","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-DS2 DDR3","Motherboard","Gigabyte","GA-H110M-DS2 DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-S2 DDR3","Motherboard","Gigabyte","GA-H110M-S2 DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-S2PH DDR3","Motherboard","Gigabyte","GA-H110M-S2PH DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-H DDR3","Motherboard","Gigabyte","GA-H110M-H DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-S2H DDR3","Motherboard","Gigabyte","GA-H110M-S2H DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte B360M D3V","Motherboard","Gigabyte","B360M D3V","Socket: LGA 1151, Chipset: Intel B360"
"MSI B360M Pro-VD","Motherboard","MSI","B360M Pro-VD","Socket: LGA 1151, Chipset: Intel B360"
"Gigabyte GA-990FXA-D3","Motherboard","Gigabyte","GA-990FXA-D3","Socket: AM3+, Chipset: AMD 990FX"
"Gigabyte GA-970A-DS3 Rev. 3.0","Motherboard","Gigabyte","GA-970A-DS3 Rev. 3.0","Socket: AM3+, Chipset: AMD 970"
"EVGA Z170 Classified K","Motherboard","EVGA","Z170 Classified K","Socket: LGA 1151, Chipset: Intel Z170"
"EVGA Z170 Classified 4-Way","Motherboard","EVGA","Z170 Classified 4-Way","Socket: LGA 1151, Chipset: Intel Z170"
"Biostar B360MHD Pro2","Motherboard","Biostar","B360MHD Pro2","Socket: LGA 1151, Chipset: Intel B360"
"Maxsun MS-Challenger B360M","Motherboard","Maxsun","MS-Challenger B360M","Socket: LGA 1151, Chipset: Intel B360"
"Gigabyte GA-X99-UD7 Wifi","Motherboard","Gigabyte","GA-X99-UD7 Wifi","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-UD5 Wifi Rev. 1.0","Motherboard","Gigabyte","GA-X99-UD5 Wifi Rev. 1.0","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-UD5 Wifi Rev. 1.1","Motherboard","Gigabyte","GA-X99-UD5 Wifi Rev. 1.1","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-Gaming 7 Wifi","Motherboard","Gigabyte","GA-X99-Gaming 7 Wifi","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte H310M DS2V 2.0","Motherboard","Gigabyte","H310M DS2V 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M HD3 2.0","Motherboard","Gigabyte","H310M HD3 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H370M D3H GSM","Motherboard","Gigabyte","H370M D3H GSM","Socket: LGA 1151, Chipset: Intel H370"
"Gigabyte Z370 Aorus Ultra Gaming 2.0-OP","Motherboard","Gigabyte","Z370 Aorus Ultra Gaming 2.0-OP","Socket: LGA 1151, Chipset: Intel Z370"
"Asus Prime H310M-C","Motherboard","Asus","Prime H310M-C","Socket: LGA 1151, Chipset: Intel H310"
"Asrock Z97 Extreme6/ac","Motherboard","Asrock","Z97 Extreme6/ac","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97 Extreme6/3.1","Motherboard","Asrock","Z97 Extreme6/3.1","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Z97 Extreme3","Motherboard","Asrock","Z97 Extreme3","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Fatal1ty Z97 Professional","Motherboard","Asrock","Fatal1ty Z97 Professional","Socket: LGA 1150, Chipset: Intel Z97"
"Asrock Fatal1ty Z97X Killer","Motherboard","Asrock","Fatal1ty Z97X Killer","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97 Gaming 7","Motherboard","MSI","Z97 Gaming 7","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97A Gaming 7","Motherboard","MSI","Z97A Gaming 7","Socket: LGA 1150, Chipset: Intel Z97"
"MSI Z97S SLI Plus","Motherboard","MSI","Z97S SLI Plus","Socket: LGA 1150, Chipset: Intel Z97"
"ECS H110M4-C21","Motherboard","ECS","H110M4-C21","Socket: LGA 1151, Chipset: Intel H110"
"ECS H110M4-C23","Motherboard","ECS","H110M4-C23","Socket: LGA 1151, Chipset: Intel H110"
"ECS H110M4-C2D","Motherboard","ECS","H110M4-C2D","Socket: LGA 1151, Chipset: Intel H110"
"ECS H110M4-C2H","Motherboard","ECS","H110M4-C2H","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-DS2V DDR3","Motherboard","Gigabyte","GA-H110M-DS2V DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-H110M-HD3 DDR3","Motherboard","Gigabyte","GA-H110M-HD3 DDR3","Socket: LGA 1151, Chipset: Intel H110"
"Gigabyte GA-970A-DS3 Rev. 1.0","Motherboard","Gigabyte","GA-970A-DS3 Rev. 1.0","Socket: AM3+, Chipset: AMD 970"
"Gigabyte GA-X99-UD4 Rev. 1.1","Motherboard","Gigabyte","GA-X99-UD4 Rev. 1.1","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-Gaming 5","Motherboard","Gigabyte","GA-X99-Gaming 5","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-Gaming G1 Wifi","Motherboard","Gigabyte","GA-X99-Gaming G1 Wifi","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99M-Gaming 5 Rev. 1.0","Motherboard","Gigabyte","GA-X99M-Gaming 5 Rev. 1.0","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99M-Gaming 5 Rev. 1.1","Motherboard","Gigabyte","GA-X99M-Gaming 5 Rev. 1.1","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-UD3P","Motherboard","Gigabyte","GA-X99-UD3P","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-UD4P","Motherboard","Gigabyte","GA-X99-UD4P","Socket: LGA 2011-3, Chipset: Intel X99"
"Gigabyte GA-X99-SLI","Motherboard","Gigabyte","GA-X99-SLI","Socket: LGA 2011-3, Chipset: Intel X99"
"MSI X99S MPower","Motherboard","MSI","X99S MPower","Socket: LGA 2011-3, Chipset: Intel X99"
"MSI X99S XPower AC","Motherboard","MSI","X99S XPower AC","Socket: LGA 2011-3, Chipset: Intel X99"
"MSI H310M Pro-M2","Motherboard","MSI","H310M Pro-M2","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte H310M DS2V 2.0","Motherboard","Gigabyte","H310M DS2V 2.0","Socket: LGA 1151, Chipset: Intel H310"
"Gigabyte GA-X99P-SLI","Motherboard","Gigabyte","GA-X99P-SLI","Socket: LGA 2011-3, Chipset: Intel X99"
